date,S,K,T,type,price,se
2024-03-27,4231.790000,5078.148000,0.493151,P,722.701302,0.022582
2024-03-28,4232.940000,3386.352000,0.082192,C,860.478004,0.003827
2024-03-28,4232.940000,3386.352000,0.082192,P,0.000000,0.000000
2024-03-28,4232.940000,3809.646000,0.082192,C,438.919999,0.003827
2024-03-28,4232.940000,3809.646000,0.082192,P,0.000000,0.000000
2024-03-28,4232.940000,4232.940000,0.082192,C,43.343008,0.080805
2024-03-28,4232.940000,4232.940000,0.082192,P,25.981014,0.077184
2024-03-28,4232.940000,4656.234000,0.082192,C,0.000000,0.000000
2024-03-28,4232.940000,4656.234000,0.082192,P,404.196011,0.003827
2024-03-28,4232.940000,5079.528000,0.082192,C,0.000000,0.000000
2024-03-28,4232.940000,5079.528000,0.082192,P,825.754016,0.003827
2024-03-28,4232.940000,3386.352000,0.246575,C,888.087374,0.011482
2024-03-28,4232.940000,3386.352000,0.246575,P,0.000000,0.000000
2024-03-28,4232.940000,3809.646000,0.246575,C,469.991069,0.011958
2024-03-28,4232.940000,3809.646000,0.246575,P,0.011040,0.001829
2024-03-28,4232.940000,4232.940000,0.246575,C,88.133984,0.135675
2024-03-28,4232.940000,4232.940000,0.246575,P,36.261300,0.124674
2024-03-28,4232.940000,4656.234000,0.246575,C,0.433937,0.014429
2024-03-28,4232.940000,4656.234000,0.246575,P,366.668598,0.012618
2024-03-28,4232.940000,5079.528000,0.246575,C,0.000000,0.000000
2024-03-28,4232.940000,5079.528000,0.246575,P,784.342006,0.011482
2024-03-28,4232.940000,3386.352000,0.493151,C,929.078320,0.022965
2024-03-28,4232.940000,3386.352000,0.493151,P,0.000000,0.000000
2024-03-28,4232.940000,3809.646000,0.493151,C,516.336455,0.029630
2024-03-28,4232.940000,3809.646000,0.493151,P,0.242377,0.011014
2024-03-28,4232.940000,4232.940000,0.493151,C,143.966653,0.183341
2024-03-28,4232.940000,4232.940000,0.493151,P,40.856818,0.161069
2024-03-28,4232.940000,4656.234000,0.493151,C,7.389213,0.078502
2024-03-28,4232.940000,4656.234000,0.493151,P,317.263621,0.058688
2024-03-28,4232.940000,5079.528000,0.493151,C,0.036421,0.004661
2024-03-28,4232.940000,5079.528000,0.493151,P,722.895072,0.022384
2024-04-01,4263.290000,3410.632000,0.082192,C,866.648190,0.004968
2024-04-01,4263.290000,3410.632000,0.082192,P,0.000000,0.000000
2024-04-01,4263.290000,3836.961000,0.082192,C,442.067632,0.004968
2024-04-01,4263.290000,3836.961000,0.082192,P,0.000000,0.000000
2024-04-01,4263.290000,4263.290000,0.082192,C,48.196082,0.093279
2024-04-01,4263.290000,4263.290000,0.082192,P,30.709008,0.088589
2024-04-01,4263.290000,4689.619000,0.082192,C,0.000589,0.000249
2024-04-01,4263.290000,4689.619000,0.082192,P,407.094073,0.004953
2024-04-01,4263.290000,5115.948000,0.082192,C,0.000000,0.000000
2024-04-01,4263.290000,5115.948000,0.082192,P,831.674043,0.004968
2024-04-01,4263.290000,3410.632000,0.246575,C,894.456706,0.014905
2024-04-01,4263.290000,3410.632000,0.246575,P,0.000000,0.000000
2024-04-01,4263.290000,3836.961000,0.246575,C,473.413279,0.017055
2024-04-01,4263.290000,3836.961000,0.246575,P,0.061730,0.004800
2024-04-01,4263.290000,4263.290000,0.246575,C,96.317865,0.158680
2024-04-01,4263.290000,4263.290000,0.246575,P,44.071473,0.144458
2024-04-01,4263.290000,4689.619000,0.246575,C,1.138870,0.025971
2024-04-01,4263.290000,4689.619000,0.246575,P,369.997635,0.019486
2024-04-01,4263.290000,5115.948000,0.246575,C,0.000000,0.000000
2024-04-01,4263.290000,5115.948000,0.246575,P,789.963922,0.014905
2024-04-01,4263.290000,3410.632000,0.493151,C,935.743333,0.029809
2024-04-01,4263.290000,3410.632000,0.493151,P,0.000000,0.000000
2024-04-01,4263.290000,3836.961000,0.493151,C,520.551930,0.045966
2024-04-01,4263.290000,3836.961000,0.493151,P,0.753919,0.021498
2024-04-01,4263.290000,4263.290000,0.493151,C,155.043602,0.217907
2024-04-01,4263.290000,4263.290000,0.493151,P,51.190914,0.189149
2024-04-01,4263.290000,4689.619000,0.493151,C,12.235014,0.109269
2024-04-01,4263.290000,4689.619000,0.493151,P,324.327648,0.081975
2024-04-01,4263.290000,5115.948000,0.493151,C,0.172498,0.011421
2024-04-01,4263.290000,5115.948000,0.493151,P,728.210454,0.027866
2024-04-02,4269.400000,3415.520000,0.082192,C,867.889617,0.003809
2024-04-02,4269.400000,3415.520000,0.082192,P,0.000000,0.000000
2024-04-02,4269.400000,3842.460000,0.082192,C,442.700565,0.003809
2024-04-02,4269.400000,3842.460000,0.082192,P,0.000000,0.000000
2024-04-02,4269.400000,4269.400000,0.082192,C,43.491022,0.080909
2024-04-02,4269.400000,4269.400000,0.082192,P,25.979510,0.077306
2024-04-02,4269.400000,4696.340000,0.082192,C,0.000000,0.000000
2024-04-02,4269.400000,4696.340000,0.082192,P,407.677540,0.003809
2024-04-02,4269.400000,5123.280000,0.082192,C,0.000000,0.000000
2024-04-02,4269.400000,5123.280000,0.082192,P,832.866592,0.003809
2024-04-02,4269.400000,3415.520000,0.246575,C,895.736742,0.011426
2024-04-02,4269.400000,3415.520000,0.246575,P,0.000000,0.000000
2024-04-02,4269.400000,3842.460000,0.246575,C,474.038162,0.011865
2024-04-02,4269.400000,3842.460000,0.246575,P,0.010091,0.001745
2024-04-02,4269.400000,4269.400000,0.246575,C,88.520434,0.135748
2024-04-02,4269.400000,4269.400000,0.246575,P,36.201033,0.124797
2024-04-02,4269.400000,4696.340000,0.246575,C,0.413411,0.014071
2024-04-02,4269.400000,4696.340000,0.246575,P,369.802680,0.012467
2024-04-02,4269.400000,5123.280000,0.246575,C,0.000000,0.000000
2024-04-02,4269.400000,5123.280000,0.246575,P,791.097940,0.011426
2024-04-02,4269.400000,3415.520000,0.493151,C,937.080677,0.022852
2024-04-02,4269.400000,3415.520000,0.493151,P,0.000000,0.000000
2024-04-02,4269.400000,3842.460000,0.493151,C,520.768197,0.029228
2024-04-02,4269.400000,3842.460000,0.493151,P,0.228961,0.010689
2024-04-02,4269.400000,4269.400000,0.493151,C,144.714856,0.183268
2024-04-02,4269.400000,4269.400000,0.493151,P,40.717061,0.161098
2024-04-02,4269.400000,4696.340000,0.493151,C,7.243942,0.077738
2024-04-02,4269.400000,4696.340000,0.493151,P,319.787587,0.058102
2024-04-02,4269.400000,5123.280000,0.493151,C,0.033379,0.004464
2024-04-02,4269.400000,5123.280000,0.493151,P,729.118465,0.022311
2024-04-03,4240.050000,3392.040000,0.082192,C,861.923667,0.004456
2024-04-03,4240.050000,3392.040000,0.082192,P,0.000000,0.000000
2024-04-03,4240.050000,3816.045000,0.082192,C,439.657578,0.004456
2024-04-03,4240.050000,3816.045000,0.082192,P,0.000000,0.000000
2024-04-03,4240.050000,4240.050000,0.082192,C,46.019353,0.087765
2024-04-03,4240.050000,4240.050000,0.082192,P,28.627864,0.083555
2024-04-03,4240.050000,4664.055000,0.082192,C,0.000051,0.000041
2024-04-03,4240.050000,4664.055000,0.082192,P,404.874652,0.004454
2024-04-03,4240.050000,5088.060000,0.082192,C,0.000000,0.000000
2024-04-03,4240.050000,5088.060000,0.082192,P,827.140690,0.004456
2024-04-03,4240.050000,3392.040000,0.246575,C,889.580076,0.013367
2024-04-03,4240.050000,3392.040000,0.246575,P,0.000000,0.000000
2024-04-03,4240.050000,3816.045000,0.246575,C,470.802620,0.014585
2024-04-03,4240.050000,3816.045000,0.246575,P,0.032178,0.003296
2024-04-03,4240.050000,4240.050000,0.246575,C,92.602597,0.148544
2024-04-03,4240.050000,4240.050000,0.246575,P,40.641787,0.135768
2024-04-03,4240.050000,4664.055000,0.246575,C,0.783384,0.020629
2024-04-03,4240.050000,4664.055000,0.246575,P,367.632208,0.016189
2024-04-03,4240.050000,5088.060000,0.246575,C,0.000000,0.000000
2024-04-03,4240.050000,5088.060000,0.246575,P,785.658457,0.013367
2024-04-03,4240.050000,3392.040000,0.493151,C,930.640866,0.026733
2024-04-03,4240.050000,3392.040000,0.493151,P,0.000000,0.000000
2024-04-03,4240.050000,3816.045000,0.493151,C,517.449921,0.038283
2024-04-03,4240.050000,3816.045000,0.493151,P,0.486981,0.016550
2024-04-03,4240.050000,4240.050000,0.493151,C,149.938221,0.202722
2024-04-03,4240.050000,4240.050000,0.493151,P,46.653206,0.176876
2024-04-03,4240.050000,4664.055000,0.493151,C,10.016161,0.095699
2024-04-03,4240.050000,4664.055000,0.493151,P,320.409072,0.071724
2024-04-03,4240.050000,5088.060000,0.493151,C,0.096363,0.008077
2024-04-03,4240.050000,5088.060000,0.493151,P,724.167199,0.025473
2024-04-04,4266.740000,3413.392000,0.082192,C,867.349785,0.005485
2024-04-04,4266.740000,3413.392000,0.082192,P,0.000000,0.000000
2024-04-04,4266.740000,3840.066000,0.082192,C,442.425642,0.005485
2024-04-04,4266.740000,3840.066000,0.082192,P,0.000000,0.000000
2024-04-04,4266.740000,4266.740000,0.082192,C,50.160883,0.098386
2024-04-04,4266.740000,4266.740000,0.082192,P,32.659384,0.093211
2024-04-04,4266.740000,4693.414000,0.082192,C,0.001547,0.000547
2024-04-04,4266.740000,4693.414000,0.082192,P,407.424191,0.005456
2024-04-04,4266.740000,5120.088000,0.082192,C,0.000000,0.000000
2024-04-04,4266.740000,5120.088000,0.082192,P,832.346788,0.005485
2024-04-04,4266.740000,3413.392000,0.246575,C,895.181352,0.016456
2024-04-04,4266.740000,3413.392000,0.246575,P,0.000000,0.000000
2024-04-04,4266.740000,3840.066000,0.246575,C,473.842576,0.019900
2024-04-04,4266.740000,3840.066000,0.246575,P,0.107154,0.006633
2024-04-04,4266.740000,4266.740000,0.246575,C,99.615650,0.168128
2024-04-04,4266.740000,4266.740000,0.246575,P,47.326157,0.152448
2024-04-04,4266.740000,4693.414000,0.246575,C,1.581050,0.031752
2024-04-04,4266.740000,4693.414000,0.246575,P,370.737487,0.023177
2024-04-04,4266.740000,5120.088000,0.246575,C,0.000458,0.000258
2024-04-04,4266.740000,5120.088000,0.246575,P,790.602825,0.016440
2024-04-04,4266.740000,3413.392000,0.493151,C,936.502385,0.032918
2024-04-04,4266.740000,3413.392000,0.493151,P,0.000177,0.000117
2024-04-04,4266.740000,3840.066000,0.493151,C,521.319597,0.054354
2024-04-04,4266.740000,3840.066000,0.493151,P,1.099309,0.026987
2024-04-04,4266.740000,4266.740000,0.493151,C,159.489265,0.232161
2024-04-04,4266.740000,4266.740000,0.493151,P,55.550896,0.200473
2024-04-04,4266.740000,4693.414000,0.493151,C,14.582652,0.122720
2024-04-04,4266.740000,4693.414000,0.493151,P,326.926202,0.092104
2024-04-04,4266.740000,5120.088000,0.493151,C,0.287921,0.015413
2024-04-04,4266.740000,5120.088000,0.493151,P,728.913391,0.030092
2024-04-15,4243.780000,3395.024000,0.082192,C,862.682416,0.005412
2024-04-15,4243.780000,3395.024000,0.082192,P,0.000000,0.000000
2024-04-15,4243.780000,3819.402000,0.082192,C,440.044857,0.005412
2024-04-15,4243.780000,3819.402000,0.082192,P,0.000000,0.000000
2024-04-15,4243.780000,4243.780000,0.082192,C,49.729775,0.097435
2024-04-15,4243.780000,4243.780000,0.082192,P,32.322477,0.092330
2024-04-15,4243.780000,4668.158000,0.082192,C,0.001455,0.000518
2024-04-15,4243.780000,4668.158000,0.082192,P,405.231718,0.005383
2024-04-15,4243.780000,5092.536000,0.082192,C,0.000000,0.000000
2024-04-15,4243.780000,5092.536000,0.082192,P,827.867822,0.005412
2024-04-15,4243.780000,3395.024000,0.246575,C,890.364170,0.016236
2024-04-15,4243.780000,3395.024000,0.246575,P,0.000000,0.000000
2024-04-15,4243.780000,3819.402000,0.246575,C,471.288028,0.019536
2024-04-15,4243.780000,3819.402000,0.246575,P,0.101921,0.006430
2024-04-15,4243.780000,4243.780000,0.246575,C,98.809751,0.166443
2024-04-15,4243.780000,4243.780000,0.246575,P,46.801707,0.150972
2024-04-15,4243.780000,4668.158000,0.246575,C,1.532111,0.031080
2024-04-15,4243.780000,4668.158000,0.246575,P,368.702129,0.022727
2024-04-15,4243.780000,5092.536000,0.246575,C,0.000385,0.000225
2024-04-15,4243.780000,5092.536000,0.246575,P,786.348466,0.016222
2024-04-15,4243.780000,3395.024000,0.493151,C,931.462727,0.032476
2024-04-15,4243.780000,3395.024000,0.493151,P,0.000126,0.000092
2024-04-15,4243.780000,3819.402000,0.493151,C,518.481901,0.053330
2024-04-15,4243.780000,3819.402000,0.493151,P,1.061140,0.026361
2024-04-15,4243.780000,4243.780000,0.493151,C,158.268155,0.229734
2024-04-15,4243.780000,4243.780000,0.493151,P,54.889235,0.198465
2024-04-15,4243.780000,4668.158000,0.493151,C,14.302149,0.120931
2024-04-15,4243.780000,4668.158000,0.493151,P,324.965069,0.090760
2024-04-15,4243.780000,5092.536000,0.493151,C,0.275134,0.014970
2024-04-15,4243.780000,5092.536000,0.493151,P,724.979895,0.029744
2024-04-16,4184.310000,3347.448000,0.082192,C,850.595012,0.008618
2024-04-16,4184.310000,3347.448000,0.082192,P,0.000000,0.000000
2024-04-16,4184.310000,3765.879000,0.082192,C,433.883852,0.008799
2024-04-16,4184.310000,3765.879000,0.082192,P,0.003789,0.000964
2024-04-16,4184.310000,4184.310000,0.082192,C,59.707797,0.123953
2024-04-16,4184.310000,4184.310000,0.082192,P,42.542683,0.115845
2024-04-16,4184.310000,4602.741000,0.082192,C,0.046138,0.004026
2024-04-16,4184.310000,4602.741000,0.082192,P,399.595973,0.008368
2024-04-16,4184.310000,5021.172000,0.082192,C,0.000000,0.000000
2024-04-16,4184.310000,5021.172000,0.082192,P,816.264784,0.008618
2024-04-16,4184.310000,3347.448000,0.246575,C,877.892347,0.025854
2024-04-16,4184.310000,3347.448000,0.246575,P,0.000000,0.000000
2024-04-16,4184.310000,3765.879000,0.246575,C,465.490895,0.044140
2024-04-16,4184.310000,3765.879000,0.246575,P,0.902479,0.023007
2024-04-16,4184.310000,4184.310000,0.246575,C,115.408286,0.215785
2024-04-16,4184.310000,4184.310000,0.246575,P,64.123802,0.191298
2024-04-16,4184.310000,4602.741000,0.246575,C,5.643791,0.070150
2024-04-16,4184.310000,4602.741000,0.246575,P,367.663239,0.049718
2024-04-16,4184.310000,5021.172000,0.246575,C,0.033765,0.004635
2024-04-16,4184.310000,5021.172000,0.246575,P,775.357146,0.025274
2024-04-16,4184.310000,3347.448000,0.493151,C,918.446381,0.052626
2024-04-16,4184.310000,3347.448000,0.493151,P,0.026308,0.003841
2024-04-16,4184.310000,3765.879000,0.493151,C,514.941856,0.112158
2024-04-16,4184.310000,3765.879000,0.493151,P,4.761469,0.065479
2024-04-16,4184.310000,4184.310000,0.493151,C,180.456503,0.304684
2024-04-16,4184.310000,4184.310000,0.493151,P,78.515802,0.255332
2024-04-16,4184.310000,4602.741000,0.493151,C,29.657731,0.196861
2024-04-16,4184.310000,4602.741000,0.493151,P,335.956716,0.146683
2024-04-16,4184.310000,5021.172000,0.493151,C,2.046131,0.049350
2024-04-16,4184.310000,5021.172000,0.493151,P,716.584802,0.042322
2024-04-17,4172.930000,3338.344000,0.082192,C,848.281539,0.008362
2024-04-17,4172.930000,3338.344000,0.082192,P,0.000000,0.000000
2024-04-17,4172.930000,3755.637000,0.082192,C,432.702977,0.008510
2024-04-17,4172.930000,3755.637000,0.082192,P,0.003054,0.000844
2024-04-17,4172.930000,4172.930000,0.082192,C,58.864344,0.121835
2024-04-17,4172.930000,4172.930000,0.082192,P,41.746038,0.113966
2024-04-17,4172.930000,4590.223000,0.082192,C,0.038879,0.003644
2024-04-17,4172.930000,4590.223000,0.082192,P,398.502189,0.008132
2024-04-17,4172.930000,5007.516000,0.082192,C,0.000000,0.000000
2024-04-17,4172.930000,5007.516000,0.082192,P,814.044926,0.008362
2024-04-17,4172.930000,3338.344000,0.246575,C,875.504386,0.025087
2024-04-17,4172.930000,3338.344000,0.246575,P,0.000000,0.000000
2024-04-17,4172.930000,3755.637000,0.246575,C,464.135786,0.041970
2024-04-17,4172.930000,3755.637000,0.246575,P,0.811276,0.021551
2024-04-17,4172.930000,4172.930000,0.246575,C,113.941694,0.211894
2024-04-17,4172.930000,4172.930000,0.246575,P,62.797060,0.188126
2024-04-17,4172.930000,4590.223000,0.246575,C,5.274753,0.067119
2024-04-17,4172.930000,4590.223000,0.246575,P,366.309994,0.047562
2024-04-17,4172.930000,5007.516000,0.246575,C,0.027683,0.004153
2024-04-17,4172.930000,5007.516000,0.246575,P,773.242800,0.024596
2024-04-17,4172.930000,3338.344000,0.493151,C,915.943026,0.050941
2024-04-17,4172.930000,3338.344000,0.493151,P,0.021506,0.003428
2024-04-17,4172.930000,3755.637000,0.493151,C,513.203971,0.107482
2024-04-17,4172.930000,3755.637000,0.493151,P,4.411854,0.062389
2024-04-17,4172.930000,4172.930000,0.493151,C,178.390333,0.298851
2024-04-17,4172.930000,4172.930000,0.493151,P,76.727618,0.250941
2024-04-17,4172.930000,4590.223000,0.493151,C,28.470067,0.191243
2024-04-17,4172.930000,4590.223000,0.493151,P,333.936756,0.142620
2024-04-17,4172.930000,5007.516000,0.493151,C,1.852863,0.046391
2024-04-17,4172.930000,5007.516000,0.493151,P,714.448955,0.041237
2024-04-18,4208.170000,3366.536000,0.082192,C,855.445890,0.009731
2024-04-18,4208.170000,3366.536000,0.082192,P,0.000000,0.000000
2024-04-18,4208.170000,3787.353000,0.082192,C,436.363919,0.010140
2024-04-18,4208.170000,3787.353000,0.082192,P,0.009193,0.001601
2024-04-18,4208.170000,4208.170000,0.082192,C,63.058936,0.132540
2024-04-18,4208.170000,4208.170000,0.082192,P,45.795374,0.123390
2024-04-18,4208.170000,4628.987000,0.082192,C,0.089568,0.005960
2024-04-18,4208.170000,4628.987000,0.082192,P,401.917170,0.009438
2024-04-18,4208.170000,5049.804000,0.082192,C,0.000000,0.000000
2024-04-18,4208.170000,5049.804000,0.082192,P,820.918765,0.009731
2024-04-18,4208.170000,3366.536000,0.246575,C,882.900153,0.029198
2024-04-18,4208.170000,3366.536000,0.246575,P,0.000140,0.000097
2024-04-18,4208.170000,3787.353000,0.246575,C,468.619888,0.054147
2024-04-18,4208.170000,3787.353000,0.246575,P,1.380571,0.029780
2024-04-18,4208.170000,4208.170000,0.246575,C,121.168781,0.231642
2024-04-18,4208.170000,4208.170000,0.246575,P,69.590160,0.204027
2024-04-18,4208.170000,4628.987000,0.246575,C,7.376676,0.083511
2024-04-18,4208.170000,4628.987000,0.246575,P,371.458751,0.059276
2024-04-18,4208.170000,5049.804000,0.246575,C,0.074145,0.007190
2024-04-18,4208.170000,5049.804000,0.246575,P,779.816916,0.028086
2024-04-18,4208.170000,3366.536000,0.493151,C,923.720912,0.060290
2024-04-18,4208.170000,3366.536000,0.493151,P,0.060384,0.006055
2024-04-18,4208.170000,3787.353000,0.493151,C,519.541989,0.132867
2024-04-18,4208.170000,3787.353000,0.493151,P,6.449033,0.079209
2024-04-18,4208.170000,4208.170000,0.493151,C,188.470682,0.328594
2024-04-18,4208.170000,4208.170000,0.493151,P,85.945299,0.272975
2024-04-18,4208.170000,4628.987000,0.493151,C,34.876674,0.220587
2024-04-18,4208.170000,4628.987000,0.493151,P,342.918864,0.163660
2024-04-18,4208.170000,5049.804000,0.493151,C,3.036608,0.063019
2024-04-18,4208.170000,5049.804000,0.493151,P,721.646370,0.047216
2024-04-22,4167.660000,3334.128000,0.082192,C,847.211693,0.011067
2024-04-22,4167.660000,3334.128000,0.082192,P,0.000000,0.000000
2024-04-22,4167.660000,3750.894000,0.082192,C,432.179493,0.012042
2024-04-22,4167.660000,3750.894000,0.082192,P,0.024578,0.002742
2024-04-22,4167.660000,4167.660000,0.082192,C,66.251907,0.141231
2024-04-22,4167.660000,4167.660000,0.082192,P,49.153770,0.130830
2024-04-22,4167.660000,4584.426000,0.082192,C,0.181512,0.008964
2024-04-22,4167.660000,4584.426000,0.082192,P,398.140152,0.010838
2024-04-22,4167.660000,5001.192000,0.082192,C,0.000000,0.000000
2024-04-22,4167.660000,5001.192000,0.082192,P,813.015418,0.011067
2024-04-22,4167.660000,3334.128000,0.246575,C,874.404856,0.033273
2024-04-22,4167.660000,3334.128000,0.246575,P,0.001807,0.000679
2024-04-22,4167.660000,3750.894000,0.246575,C,464.903046,0.067410
2024-04-22,4167.660000,3750.894000,0.246575,P,2.159330,0.038933
2024-04-22,4167.660000,4167.660000,0.246575,C,126.455613,0.247933
2024-04-22,4167.660000,4167.660000,0.246575,P,75.371230,0.216570
2024-04-22,4167.660000,4584.426000,0.246575,C,9.778312,0.099877
2024-04-22,4167.660000,4584.426000,0.246575,P,370.353262,0.071030
2024-04-22,4167.660000,5001.192000,0.246575,C,0.163991,0.011401
2024-04-22,4167.660000,5001.192000,0.246575,P,772.398274,0.031163
2024-04-22,4167.660000,3334.128000,0.493151,C,914.912842,0.070359
2024-04-22,4167.660000,3334.128000,0.493151,P,0.139391,0.009783
2024-04-22,4167.660000,3750.894000,0.493151,C,517.025198,0.158440
2024-04-22,4167.660000,3750.894000,0.493151,P,8.866986,0.096279
2024-04-22,4167.660000,4167.660000,0.493151,C,195.518729,0.353537
2024-04-22,4167.660000,4167.660000,0.493151,P,93.975756,0.290416
2024-04-22,4167.660000,4584.426000,0.493151,C,41.243184,0.247267
2024-04-22,4167.660000,4584.426000,0.493151,P,346.315450,0.182276
2024-04-22,4167.660000,5001.192000,0.493151,C,4.594180,0.081274
2024-04-22,4167.660000,5001.192000,0.493151,P,716.281684,0.053774
2024-04-23,4166.320000,3333.056000,0.082192,C,846.939273,0.011024
2024-04-23,4166.320000,3333.056000,0.082192,P,0.000000,0.000000
2024-04-23,4166.320000,3749.688000,0.082192,C,432.039929,0.011979
2024-04-23,4166.320000,3749.688000,0.082192,P,0.023983,0.002705
2024-04-23,4166.320000,4166.320000,0.082192,C,66.130495,0.140923
2024-04-23,4166.320000,4166.320000,0.082192,P,49.037876,0.130562
2024-04-23,4166.320000,4582.952000,0.082192,C,0.178337,0.008871
2024-04-23,4166.320000,4582.952000,0.082192,P,398.009045,0.010792
2024-04-23,4166.320000,4999.584000,0.082192,C,0.000000,0.000000
2024-04-23,4166.320000,4999.584000,0.082192,P,812.754035,0.011024
2024-04-23,4166.320000,3333.056000,0.246575,C,874.123588,0.033143
2024-04-23,4166.320000,3333.056000,0.246575,P,0.001742,0.000660
2024-04-23,4166.320000,3749.688000,0.246575,C,464.729738,0.067005
2024-04-23,4166.320000,3749.688000,0.246575,P,2.134866,0.038658
2024-04-23,4166.320000,4166.320000,0.246575,C,126.244753,0.247365
2024-04-23,4166.320000,4166.320000,0.246575,P,75.176856,0.216121
2024-04-23,4166.320000,4582.952000,0.246575,C,9.705592,0.099383
2024-04-23,4166.320000,4582.952000,0.246575,P,370.164671,0.070675
2024-04-23,4166.320000,4999.584000,0.246575,C,0.160846,0.011269
2024-04-23,4166.320000,4999.584000,0.246575,P,772.146900,0.031065
2024-04-23,4166.320000,3333.056000,0.493151,C,914.615807,0.070035
2024-04-23,4166.320000,3333.056000,0.493151,P,0.136601,0.009665
2024-04-23,4166.320000,3749.688000,0.493151,C,516.787887,0.157662
2024-04-23,4166.320000,3749.688000,0.493151,P,8.793183,0.095766
2024-04-23,4166.320000,4166.320000,0.493151,C,195.221830,0.352681
2024-04-23,4166.320000,4166.320000,0.493151,P,93.711629,0.289799
2024-04-23,4166.320000,4582.952000,0.493151,C,41.049145,0.246425
2024-04-23,4166.320000,4582.952000,0.493151,P,346.023446,0.181689
2024-04-23,4166.320000,4999.584000,0.493151,C,4.545690,0.080725
2024-04-23,4166.320000,4999.584000,0.493151,P,716.004494,0.053555
2024-04-24,4167.330000,3333.864000,0.082192,C,847.143701,0.009364
2024-04-24,4167.330000,3333.864000,0.082192,P,0.000000,0.000000
2024-04-24,4167.330000,3750.597000,0.082192,C,432.127090,0.009697
2024-04-24,4167.330000,3750.597000,0.082192,P,0.007302,0.001406
2024-04-24,4167.330000,4167.330000,0.082192,C,61.692779,0.129279
2024-04-24,4167.330000,4167.330000,0.082192,P,44.596904,0.120472
2024-04-24,4167.330000,4584.063000,0.082192,C,0.075864,0.005383
2024-04-24,4167.330000,4584.063000,0.082192,P,398.003902,0.009079
2024-04-24,4167.330000,5000.796000,0.082192,C,0.000000,0.000000
2024-04-24,4167.330000,5000.796000,0.082192,P,812.951951,0.009364
2024-04-24,4167.330000,3333.864000,0.246575,C,874.331125,0.028094
2024-04-24,4167.330000,3333.864000,0.246575,P,0.000031,0.000031
2024-04-24,4167.330000,3750.597000,0.246575,C,463.939959,0.051073
2024-04-24,4167.330000,3750.597000,0.246575,P,1.235602,0.027755
2024-04-24,4167.330000,4167.330000,0.246575,C,118.713803,0.225726
2024-04-24,4167.330000,4167.330000,0.246575,P,67.636184,0.199144
2024-04-24,4167.330000,4584.063000,0.246575,C,6.857314,0.079397
2024-04-24,4167.330000,4584.063000,0.246575,P,367.406432,0.056332
2024-04-24,4167.330000,5000.796000,0.246575,C,0.061126,0.006415
2024-04-24,4167.330000,5000.796000,0.246575,P,772.236982,0.027147
2024-04-24,4167.330000,3333.864000,0.493151,C,914.744697,0.057774
2024-04-24,4167.330000,3333.864000,0.493151,P,0.049098,0.005380
2024-04-24,4167.330000,3750.597000,0.493151,C,514.057029,0.126442
2024-04-24,4167.330000,3750.597000,0.493151,P,5.944472,0.075025
2024-04-24,4167.330000,4167.330000,0.493151,C,184.888551,0.319844
2024-04-24,4167.330000,4167.330000,0.493151,P,83.359036,0.266295
2024-04-24,4167.330000,4584.063000,0.493151,C,33.250267,0.212764
2024-04-24,4167.330000,4584.063000,0.493151,P,338.303796,0.158039
2024-04-24,4167.330000,5000.796000,0.493151,C,2.739728,0.058919
2024-04-24,4167.330000,5000.796000,0.493151,P,714.376299,0.045521
2024-04-25,4169.870000,3335.896000,0.082192,C,847.659975,0.009252
2024-04-25,4169.870000,3335.896000,0.082192,P,0.000000,0.000000
2024-04-25,4169.870000,3752.883000,0.082192,C,432.389688,0.009556
2024-04-25,4169.870000,3752.883000,0.082192,P,0.006585,0.001333
2024-04-25,4169.870000,4169.870000,0.082192,C,61.400827,0.128495
2024-04-25,4169.870000,4169.870000,0.082192,P,44.294595,0.119793
2024-04-25,4169.870000,4586.857000,0.082192,C,0.070789,0.005168
2024-04-25,4169.870000,4586.857000,0.082192,P,398.241428,0.008970
2024-04-25,4169.870000,5003.844000,0.082192,C,0.000000,0.000000
2024-04-25,4169.870000,5003.844000,0.082192,P,813.447510,0.009252
2024-04-25,4169.870000,3335.896000,0.246575,C,874.863819,0.027757
2024-04-25,4169.870000,3335.896000,0.246575,P,0.000006,0.000006
2024-04-25,4169.870000,3752.883000,0.246575,C,464.168036,0.050014
2024-04-25,4169.870000,3752.883000,0.246575,P,1.181848,0.027029
2024-04-25,4169.870000,4169.870000,0.246575,C,118.227420,0.224262
2024-04-25,4169.870000,4169.870000,0.246575,P,67.118857,0.197994
2024-04-25,4169.870000,4586.857000,0.246575,C,6.670608,0.078013
2024-04-25,4169.870000,4586.857000,0.246575,P,367.439670,0.055341
2024-04-25,4169.870000,5003.844000,0.246575,C,0.056169,0.006127
2024-04-25,4169.870000,5003.844000,0.246575,P,772.702857,0.026875
2024-04-25,4169.870000,3335.896000,0.493151,C,915.297732,0.056985
2024-04-25,4169.870000,3335.896000,0.493151,P,0.044998,0.005129
2024-04-25,4169.870000,3752.883000,0.493151,C,514.182395,0.124297
2024-04-25,4169.870000,3752.883000,0.493151,P,5.760517,0.073592
2024-04-25,4169.870000,4169.870000,0.493151,C,184.235922,0.317610
2024-04-25,4169.870000,4169.870000,0.493151,P,82.644901,0.264691
2024-04-25,4169.870000,4586.857000,0.493151,C,32.712465,0.210415
