date,S,K,r,sigma,T,type,q
2024-06-19,3988.22,4785.864,0.05,0.0707715136973059,0.0821917808219178,P,0.0
2024-06-19,3988.22,3190.576,0.05,0.0707715136973059,0.2465753424657534,C,0.0
2024-06-19,3988.22,3190.576,0.05,0.0707715136973059,0.2465753424657534,P,0.0
2024-06-19,3988.22,3589.398,0.05,0.0707715136973059,0.2465753424657534,C,0.0
2024-06-19,3988.22,3589.398,0.05,0.0707715136973059,0.2465753424657534,P,0.0
2024-06-19,3988.22,3988.22,0.05,0.0707715136973059,0.2465753424657534,C,0.0
2024-06-19,3988.22,3988.22,0.05,0.0707715136973059,0.2465753424657534,P,0.0
2024-06-19,3988.22,4387.042,0.05,0.0707715136973059,0.2465753424657534,C,0.0
2024-06-19,3988.22,4387.042,0.05,0.0707715136973059,0.2465753424657534,P,0.0
2024-06-19,3988.22,4785.864,0.05,0.0707715136973059,0.2465753424657534,C,0.0
2024-06-19,3988.22,4785.864,0.05,0.0707715136973059,0.2465753424657534,P,0.0
2024-06-19,3988.22,3190.576,0.05,0.0707715136973059,0.4931506849315068,C,0.0
2024-06-19,3988.22,3190.576,0.05,0.0707715136973059,0.4931506849315068,P,0.0
2024-06-19,3988.22,3589.398,0.05,0.0707715136973059,0.4931506849315068,C,0.0
2024-06-19,3988.22,3589.398,0.05,0.0707715136973059,0.4931506849315068,P,0.0
2024-06-19,3988.22,3988.22,0.05,0.0707715136973059,0.4931506849315068,C,0.0
2024-06-19,3988.22,3988.22,0.05,0.0707715136973059,0.4931506849315068,P,0.0
2024-06-19,3988.22,4387.042,0.05,0.0707715136973059,0.4931506849315068,C,0.0
2024-06-19,3988.22,4387.042,0.05,0.0707715136973059,0.4931506849315068,P,0.0
2024-06-19,3988.22,4785.864,0.05,0.0707715136973059,0.4931506849315068,C,0.0
2024-06-19,3988.22,4785.864,0.05,0.0707715136973059,0.4931506849315068,P,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.0821917808219178,C,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.0821917808219178,P,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.0821917808219178,C,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.0821917808219178,P,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.0821917808219178,C,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.0821917808219178,P,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.0821917808219178,C,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.0821917808219178,P,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.0821917808219178,C,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.0821917808219178,P,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.2465753424657534,C,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.2465753424657534,P,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.2465753424657534,C,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.2465753424657534,P,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.2465753424657534,C,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.2465753424657534,P,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.2465753424657534,C,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.2465753424657534,P,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.2465753424657534,C,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.2465753424657534,P,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.4931506849315068,C,0.0
2024-06-20,3986.63,3189.304,0.05,0.06992383525346153,0.4931506849315068,P,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.4931506849315068,C,0.0
2024-06-20,3986.63,3587.967,0.05,0.06992383525346153,0.4931506849315068,P,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.4931506849315068,C,0.0
2024-06-20,3986.63,3986.63,0.05,0.06992383525346153,0.4931506849315068,P,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.4931506849315068,C,0.0
2024-06-20,3986.63,4385.293,0.05,0.06992383525346153,0.4931506849315068,P,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.4931506849315068,C,0.0
2024-06-20,3986.63,4783.956,0.05,0.06992383525346153,0.4931506849315068,P,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.0821917808219178,C,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.0821917808219178,P,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.0821917808219178,C,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.0821917808219178,P,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.0821917808219178,C,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.0821917808219178,P,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.0821917808219178,C,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.0821917808219178,P,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.0821917808219178,C,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.0821917808219178,P,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.2465753424657534,C,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.2465753424657534,P,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.2465753424657534,C,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.2465753424657534,P,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.2465753424657534,C,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.2465753424657534,P,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.2465753424657534,C,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.2465753424657534,P,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.2465753424657534,C,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.2465753424657534,P,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.4931506849315068,C,0.0
2024-06-24,4000.25,3200.2,0.05,0.06627845533083508,0.4931506849315068,P,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.4931506849315068,C,0.0
2024-06-24,4000.25,3600.225,0.05,0.06627845533083508,0.4931506849315068,P,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.4931506849315068,C,0.0
2024-06-24,4000.25,4000.25,0.05,0.06627845533083508,0.4931506849315068,P,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.4931506849315068,C,0.0
2024-06-24,4000.25,4400.275,0.05,0.06627845533083508,0.4931506849315068,P,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.4931506849315068,C,0.0
2024-06-24,4000.25,4800.3,0.05,0.06627845533083508,0.4931506849315068,P,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.0821917808219178,C,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.0821917808219178,P,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.0821917808219178,C,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.0821917808219178,P,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.0821917808219178,C,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.0821917808219178,P,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.0821917808219178,C,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.0821917808219178,P,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.0821917808219178,C,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.0821917808219178,P,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.2465753424657534,C,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.2465753424657534,P,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.2465753424657534,C,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.2465753424657534,P,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.2465753424657534,C,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.2465753424657534,P,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.2465753424657534,C,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.2465753424657534,P,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.2465753424657534,C,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.2465753424657534,P,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.4931506849315068,C,0.0
2024-06-25,3998.82,3199.056,0.05,0.06548937390589335,0.4931506849315068,P,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.4931506849315068,C,0.0
2024-06-25,3998.82,3598.938,0.05,0.06548937390589335,0.4931506849315068,P,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.4931506849315068,C,0.0
2024-06-25,3998.82,3998.82,0.05,0.06548937390589335,0.4931506849315068,P,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.4931506849315068,C,0.0
2024-06-25,3998.82,4398.702,0.05,0.06548937390589335,0.4931506849315068,P,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.4931506849315068,C,0.0
2024-06-25,3998.82,4798.584,0.05,0.06548937390589335,0.4931506849315068,P,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.0821917808219178,C,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.0821917808219178,P,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.0821917808219178,C,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.0821917808219178,P,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.0821917808219178,C,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.0821917808219178,P,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.0821917808219178,C,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.0821917808219178,P,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.0821917808219178,C,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.0821917808219178,P,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.2465753424657534,C,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.2465753424657534,P,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.2465753424657534,C,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.2465753424657534,P,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.2465753424657534,C,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.2465753424657534,P,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.2465753424657534,C,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.2465753424657534,P,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.2465753424657534,C,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.2465753424657534,P,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.4931506849315068,C,0.0
2024-06-26,4006.07,3204.856,0.05,0.06509198185972981,0.4931506849315068,P,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.4931506849315068,C,0.0
2024-06-26,4006.07,3605.463,0.05,0.06509198185972981,0.4931506849315068,P,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.4931506849315068,C,0.0
2024-06-26,4006.07,4006.07,0.05,0.06509198185972981,0.4931506849315068,P,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.4931506849315068,C,0.0
2024-06-26,4006.07,4406.677,0.05,0.06509198185972981,0.4931506849315068,P,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.4931506849315068,C,0.0
2024-06-26,4006.07,4807.284,0.05,0.06509198185972981,0.4931506849315068,P,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.0821917808219178,C,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.0821917808219178,P,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.0821917808219178,C,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.0821917808219178,P,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.0821917808219178,C,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.0821917808219178,P,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.0821917808219178,C,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.0821917808219178,P,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.0821917808219178,C,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.0821917808219178,P,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.2465753424657534,C,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.2465753424657534,P,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.2465753424657534,C,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.2465753424657534,P,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.2465753424657534,C,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.2465753424657534,P,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.2465753424657534,C,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.2465753424657534,P,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.2465753424657534,C,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.2465753424657534,P,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.4931506849315068,C,0.0
2024-06-27,4008.96,3207.168,0.05,0.06483360184973613,0.4931506849315068,P,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.4931506849315068,C,0.0
2024-06-27,4008.96,3608.064,0.05,0.06483360184973613,0.4931506849315068,P,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.4931506849315068,C,0.0
2024-06-27,4008.96,4008.96,0.05,0.06483360184973613,0.4931506849315068,P,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.4931506849315068,C,0.0
2024-06-27,4008.96,4409.856,0.05,0.06483360184973613,0.4931506849315068,P,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.4931506849315068,C,0.0
2024-06-27,4008.96,4810.752,0.05,0.06483360184973613,0.4931506849315068,P,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.0821917808219178,C,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.0821917808219178,P,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.0821917808219178,C,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.0821917808219178,P,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.0821917808219178,C,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.0821917808219178,P,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.0821917808219178,C,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.0821917808219178,P,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.0821917808219178,C,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.0821917808219178,P,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.2465753424657534,C,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.2465753424657534,P,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.2465753424657534,C,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.2465753424657534,P,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.2465753424657534,C,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.2465753424657534,P,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.2465753424657534,C,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.2465753424657534,P,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.2465753424657534,C,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.2465753424657534,P,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.4931506849315068,C,0.0
2024-07-01,4057.04,3245.632,0.05,0.08416191640199741,0.4931506849315068,P,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.4931506849315068,C,0.0
2024-07-01,4057.04,3651.336,0.05,0.08416191640199741,0.4931506849315068,P,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.4931506849315068,C,0.0
2024-07-01,4057.04,4057.04,0.05,0.08416191640199741,0.4931506849315068,P,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.4931506849315068,C,0.0
2024-07-01,4057.04,4462.744,0.05,0.08416191640199741,0.4931506849315068,P,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.4931506849315068,C,0.0
2024-07-01,4057.04,4868.448,0.05,0.08416191640199741,0.4931506849315068,P,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.0821917808219178,C,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.0821917808219178,P,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.0821917808219178,C,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.0821917808219178,P,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.0821917808219178,C,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.0821917808219178,P,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.0821917808219178,C,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.0821917808219178,P,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.0821917808219178,C,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.0821917808219178,P,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.2465753424657534,C,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.2465753424657534,P,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.2465753424657534,C,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.2465753424657534,P,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.2465753424657534,C,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.2465753424657534,P,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.2465753424657534,C,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.2465753424657534,P,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.2465753424657534,C,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.2465753424657534,P,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.4931506849315068,C,0.0
2024-07-02,4063.25,3250.6,0.05,0.07516068120193299,0.4931506849315068,P,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.4931506849315068,C,0.0
2024-07-02,4063.25,3656.925,0.05,0.07516068120193299,0.4931506849315068,P,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.4931506849315068,C,0.0
2024-07-02,4063.25,4063.25,0.05,0.07516068120193299,0.4931506849315068,P,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.4931506849315068,C,0.0
2024-07-02,4063.25,4469.575,0.05,0.07516068120193299,0.4931506849315068,P,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.4931506849315068,C,0.0
2024-07-02,4063.25,4875.9,0.05,0.07516068120193299,0.4931506849315068,P,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.0821917808219178,C,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.0821917808219178,P,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.0821917808219178,C,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.0821917808219178,P,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.0821917808219178,C,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.0821917808219178,P,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.0821917808219178,C,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.0821917808219178,P,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.0821917808219178,C,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.0821917808219178,P,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.2465753424657534,C,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.2465753424657534,P,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.2465753424657534,C,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.2465753424657534,P,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.2465753424657534,C,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.2465753424657534,P,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.2465753424657534,C,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.2465753424657534,P,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.2465753424657534,C,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.2465753424657534,P,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.4931506849315068,C,0.0
2024-07-03,4079.21,3263.368,0.05,0.05750814403381064,0.4931506849315068,P,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.4931506849315068,C,0.0
2024-07-03,4079.21,3671.289,0.05,0.05750814403381064,0.4931506849315068,P,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.4931506849315068,C,0.0
2024-07-03,4079.21,4079.21,0.05,0.05750814403381064,0.4931506849315068,P,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.4931506849315068,C,0.0
2024-07-03,4079.21,4487.131,0.05,0.05750814403381064,0.4931506849315068,P,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.4931506849315068,C,0.0
2024-07-03,4079.21,4895.052,0.05,0.05750814403381064,0.4931506849315068,P,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.0821917808219178,C,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.0821917808219178,P,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.0821917808219178,C,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.0821917808219178,P,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.0821917808219178,C,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.0821917808219178,P,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.0821917808219178,C,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.0821917808219178,P,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.0821917808219178,C,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.0821917808219178,P,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.2465753424657534,C,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.2465753424657534,P,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.2465753424657534,C,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.2465753424657534,P,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.2465753424657534,C,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.2465753424657534,P,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.2465753424657534,C,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.2465753424657534,P,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.2465753424657534,C,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.2465753424657534,P,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.4931506849315068,C,0.0
2024-07-04,4065.82,3252.656,0.05,0.06374356790666134,0.4931506849315068,P,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.4931506849315068,C,0.0
2024-07-04,4065.82,3659.238,0.05,0.06374356790666134,0.4931506849315068,P,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.4931506849315068,C,0.0
2024-07-04,4065.82,4065.82,0.05,0.06374356790666134,0.4931506849315068,P,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.4931506849315068,C,0.0
2024-07-04,4065.82,4472.402,0.05,0.06374356790666134,0.4931506849315068,P,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.4931506849315068,C,0.0
2024-07-04,4065.82,4878.984,0.05,0.06374356790666134,0.4931506849315068,P,0.0
2024-07-08,4081.96,3265.568,0.05,0.06439328097254383,0.0821917808219178,C,0.0
2024-07-08,4081.96,3265.568,0.05,0.06439328097254383,0.0821917808219178,P,0.0
2024-07-08,4081.96,3673.764,0.05,0.06439328097254383,0.0821917808219178,C,0.0
2024-07-08,4081.96,3673.764,0.05,0.06439328097254383,0.0821917808219178,P,0.0
2024-07-08,4081.96,4081.96,0.05,0.06439328097254383,0.0821917808219178,C,0.0
2024-07-08,4081.96,4081.96,0.05,0.06439328097254383,0.0821917808219178,P,0.0
2024-07-08,4081.96,4490.156,0.05,0.06439328097254383,0.0821917808219178,C,0.0
2024-07-08,4081.96,4490.156,0.05,0.06439328097254383,0.0821917808219178,P,0.0
2024-07-08,4081.96,4898.352,0.05,0.06439328097254383,0.0821917808219178,C,0.0
2024-07-08,4081.96,4898.352,0.05,0.06439328097254383,0.0821917808219178,P,0.0
2024-07-08,4081.96,3265.568,0.05,0.06439328097254383,0.2465753424657534,C,0.0
2024-07-08,4081.96,3265.568,0.05,0.06439328097254383,0.2465753424657534,P,0.0
2024-07-08,4081.96,3673.764,0.05,0.06439328097254383,0.2465753424657534,C,0.0
2024-07-08,4081.96,3673.764,0.05,0.06439328097254383,0.2465753424657534,P,0.0
2024-07-08,4081.96,4081.96,0.05,0.06439328097254383,0.2465753424657534,C,0.0
2024-07-08,4081.96,4081.96,0.05,0.06439328097254383,0.2465753424657534,P,0.0
2024-07-08,4081.96,4490.156,0.05,0.06439328097254383,0.2465753424657534,C,0.0
2024-07-08,4081.96,4490.156,0.05,0.06439328097254383,0.2465753424657534,P,0.0
2024-07-08,4081.96,4898.352,0.05,0.06439328097254383,0.2465753424657534,C,0.0
